ID.x,Last_Season,predicted_label,min_label,mean_label,max_label,Seasons,Attempts,ForcedMissedTackleRate,ExplosiveRate,TDP,YardsAfterContact,YPRR,WAR,RushWAR,RecWAR,best_Attempts,best_ForcedMissedTackleRate,best_ExplosiveRate,best_TDP,best_YardsAfterContact,best_YPRR,best_WAR,best_RushWAR,best_RecWAR,worst_Attempts,worst_ForcedMissedTackleRate,worst_ExplosiveRate,worst_TDP,worst_YardsAfterContact,worst_YPRR,worst_WAR,worst_RushWAR,worst_RecWAR,Strength_Power 5,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y
Turbo Richard - 190199,2024,3.56,-0.33,3.7,7.39,1,0.3136631865637767,0.7807535179300953,0.6559237403540626,0.41125737630503856,0.35179300953245574,0.9554342883128695,0.6584630838774486,0.5110974106041923,0.6270036991368682,0.2705401724920563,0.6318656377666818,0.47208352246936,0.2823422605537903,0.2505674080798911,0.9057806099226218,0.45856634468734114,0.5653809971777987,0.658513640639699,0.53109396277803,0.8642759872900591,0.7880163413527008,0.6364049024058103,0.566500226963232,0.9690487027765134,0.8174885612608033,0.5653809971777987,0.658513640639699,1,70.2,207.2,30.5,74.45,19.6,1.508,4.4079999999999995,33.9,120.6,7.1819999999999995,4.29,4.497999999999999
Joe Jackson - 173106,2024,3.5,0.7,3.16,5.78,1,0.1584203359055833,0.5093054925102134,0.8751702224239674,0.22378574670903315,0.9346345891965502,0.7821737153251478,0.7483676544450025,0.5110974106041923,0.6270036991368682,0.14480254198819792,0.37857467090331365,0.7326373127553336,0.1702224239673173,0.8225147526100771,0.6103777878925808,0.5490594814438231,0.5653809971777987,0.658513640639699,0.30549251021334545,0.6718111665910123,0.9196550158874263,0.44121652292328645,0.9559691330004539,0.8611743286299499,0.8734112862226742,0.5653809971777987,0.658513640639699,1,71.425,219.4,31.425,75.525,21.8,1.5399999999999998,4.51,33.5,122.4,7.128,4.324,4.504
Braedon Sloan - 150238,2024,3.47,-4.04,1.76,4.47,1,0.8683613254652747,0.45301861098502044,0.09441670449387199,0.2401270994098956,0.3359055832955061,0.8353797180536607,0.9246609743847313,0.8840937114673243,0.8828606658446363,0.7330912392192465,0.33499773036768044,0.07762142532909669,0.18338629142078983,0.24148887880163414,0.6923076923076923,0.8108795119471276,0.7525870178739417,0.7365945437441204,0.9282796187017703,0.6209714026327735,0.21606899682251476,0.4643667725828416,0.5497049477984567,0.8912152935821575,0.9664463650228775,0.7525870178739417,0.7365945437441204,0,70.225,212.6,30.801,74.401,19.0,1.6320000000000001,4.666,35.0,117.4,7.15,4.2780000000000005,4.542
Ashaad Clayton - 131674,2024,3.47,-1.88,3.39,7.09,3,0.2038129822968679,0.7970948706309577,0.9133000453926464,0.18338629142078983,0.9024058102587381,0.6971350613915416,0.6815670517327976,0.7071516646115906,0.5524044389642416,0.2705401724920563,0.8561053109396278,0.9718565592374036,0.2823422605537903,0.8951429868361326,0.7737824305871643,0.5785460091509913,0.5653809971777987,0.658513640639699,0.21697684975034046,0.5651384475714935,0.6559237403540626,0.0,0.7784838856105311,0.5525716886663632,0.762582613116421,0.5653809971777987,0.658513640639699,0,70.2,212.6,31.4,75.075,18.2,1.5619999999999998,4.574,34.0,120.6,7.016000000000001,4.242,4.504
Kevin Davis - 130517,2024,3.43,1.93,3.64,4.9,2,0.33999092147072174,0.22968679073990014,0.7607807535179301,0.8093508851566046,0.1625056740807989,0.9272396543883583,0.8181818181818182,0.8964241676942046,0.7398273736128237,0.3418066273263731,0.3495233772128915,0.7439854743531548,0.7984566500226963,0.1643213799364503,0.8438780154756486,0.6756481952211489,0.8174976481655691,0.5766698024459078,0.4802541988197912,0.15660463004993191,0.7362687244666364,0.7503404448479346,0.265546981389015,0.9467455621301775,0.9023894255210981,0.8174976481655691,0.5766698024459078,0,71.2,217.2,31.326,75.102,19.6,1.592,4.594,32.8,116.2,7.0680000000000005,4.3420000000000005,4.470000000000001
Jay Haynes - 170010,2024,3.35,1.96,4.34,6.46,1,0.2038129822968679,0.29641398093508853,0.8987743985474353,0.8801634135270087,0.6922378574670903,0.22783083219645292,0.6127574083375188,0.6448828606658447,0.5659679408138101,0.18157058556513844,0.22696323195642307,0.7703132092600998,0.6963231956423059,0.5056740807989106,0.16522530723714154,0.41331977630910016,0.38005644402634053,0.36970837253057387,0.36768043576940534,0.4643667725828416,0.932364956876986,0.9169314571039492,0.8107126645483431,0.42330450614474285,0.7890188103711235,0.38005644402634053,0.36970837253057387,1,71.75,223.0,30.675,74.525,22.0,1.58,4.546,34.1,122.8,7.15,4.3420000000000005,4.512
Micah Welch - 183887,2024,3.16,-0.62,2.37,5.28,1,0.21561507035860192,0.7807535179300953,0.8833408987743986,0.9632319564230595,0.3200181570585565,0.3542519326966803,0.12556504269211452,0.3002466091245376,0.22688039457459927,0.19064911484339536,0.6318656377666818,0.7439854743531548,0.893781207444394,0.23195642305946437,0.2589895311788803,0.08591764107778342,0.20319849482596425,0.1909689557855127,0.38039037675896503,0.8642759872900591,0.9219246482069905,0.9732183386291421,0.5283704039945529,0.5639508420573509,0.3477376715810879,0.20319849482596425,0.1909689557855127,1,70.5,207.0,30.975,73.825,23.6,1.588,4.51,34.4,120.4,7.15,4.2860000000000005,4.482
Jalen Dupree - 191053,2024,2.72,0.43,3.03,6.46,1,0.0,0.6581933726736269,0.9319110304130731,0.4761688606445756,0.8860644575578757,0.08685766257389722,0.4525364138623807,0.5110974106041923,0.6270036991368682,0.0,0.5147526100771675,0.825692237857467,0.3318202451202905,0.7417158420335905,0.07919890760127446,0.28113879003558717,0.5653809971777987,0.658513640639699,0.0,0.7834770767135724,0.9505220154334998,0.6886064457557876,0.929187471629596,0.20345926263086025,0.6659888154550077,0.5653809971777987,0.658513640639699,0,70.2,208.4,30.725,74.025,24.2,1.526,4.484,33.5,119.8,7.128,4.322,4.51
Tawee Walker - 158097,2024,2.7,1.45,2.88,4.83,2,0.8561053109396278,0.9346345891965502,0.2791647753064004,0.796187017703132,0.5229232864275988,0.26239199636198274,0.6012054244098443,0.40197287299630086,0.5357583230579531,0.8433953699500681,0.9618701770313209,0.22197004085338176,0.6849750340444848,0.3722197004085338,0.36458807464724624,0.71021860701576,0.5070555032925682,0.6218250235183443,0.8247843849296413,0.8075351793009532,0.42941443486155245,0.8084430322287789,0.6976849750340445,0.24396904870277653,0.3614641586171835,0.5070555032925682,0.6218250235183443,1,70.801,218.8,30.125,74.326,21.6,1.53,4.556,32.1,115.8,7.1259999999999994,4.318,4.491999999999999
Jacquez Stuart - 97125,2024,2.59,-0.44,3.77,8.94,4,0.5905583295506128,0.3586019064911484,0.7090331366318656,0.35996368588288696,0.663640490240581,0.717144156434743,0.46057257659467604,0.27743526510480887,0.43279901356350187,0.6645483431684067,0.5792101679527917,0.7394462097140263,0.5093054925102134,0.8788016341352701,0.7869822485207101,0.8678190137264871,0.5653809971777987,0.658513640639699,0.4316840671811167,0.18066273263731275,0.47662278710848843,0.36177939173853835,0.560599182932365,0.3299954483386436,0.10320284697508897,0.5653809971777987,0.658513640639699,0,71.375,208.6,31.250999999999998,75.326,16.2,1.53,4.486,36.0,124.2,7.058,4.29,4.516
Michel Dukes - 99591,2024,2.47,0.3,3.93,9.97,4,0.3118474807081253,0.7603268270540172,0.5533363595097595,0.7013163867453472,0.598729005901044,0.6580263756252842,0.8628829733802109,0.9346485819975339,0.8662145499383477,0.3418066273263731,0.9918293236495688,0.6963231956423059,0.8883340898774399,0.8225147526100771,0.8643604915794265,0.9303507880020335,0.5653809971777987,0.658513640639699,0.17657739446209714,0.2623694961416251,0.10349523377212891,0.5256468452110759,0.1348161597821153,0.023668639053254437,0.7122521606507372,0.5653809971777987,0.658513640639699,0,70.25,205.8,30.275,73.35,17.6,1.576,4.588,33.9,120.4,7.018000000000001,4.35,4.494
Matt Jones - 146805,2024,2.47,0.68,3.11,5.98,1,0.21561507035860192,0.7807535179300953,0.5773944620971403,0.8679073990013618,0.908760780753518,0.2214643019554343,0.5901557006529382,0.5110974106041923,0.6270036991368682,0.19064911484339536,0.6318656377666818,0.40217884702678164,0.6758965047662279,0.7771221062187925,0.1615839781520255,0.3924758515505846,0.5653809971777987,0.658513640639699,0.38039037675896503,0.8642759872900591,0.7312755333635951,0.908760780753518,0.9414434861552429,0.4164770141101502,0.7722419928825622,0.5653809971777987,0.658513640639699,1,72.575,230.0,31.85,76.625,23.0,1.5859999999999999,4.636000000000001,32.8,120.0,7.2,4.304,4.478
Tyler Crowe - 101219,2024,2.46,0.13,1.76,3.13,1,0.033590558329550615,0.8919655015887427,0.082614616432138,0.9832047208352247,0.6808896958692692,0.43838108231014095,0.5524861878453039,0.5110974106041923,0.6270036991368682,0.03313663186563777,0.7884702678166137,0.06854289605083977,0.9496141625056741,0.4911484339536995,0.31725079654073735,0.3609557702084393,0.5653809971777987,0.658513640639699,0.08352246935996369,0.9337267362687245,0.19518837948252382,0.9859282796187018,0.802088061733999,0.6385980883022303,0.7458057956278596,0.5653809971777987,0.658513640639699,0,71.775,224.2,31.3,76.25,22.4,1.5539999999999998,4.6259999999999994,33.2,121.2,7.1,4.267999999999999,4.473999999999999
Rashod Dubinion - 157020,2024,2.36,-1.63,3.33,9.78,3,0.4398547435315479,0.8783477076713573,0.7734906945074898,0.46981389014979574,0.5746709033136632,0.7917235106866758,0.8473129080863887,0.8631319358816276,0.7712700369913686,0.42623694961416253,0.9523377212891512,0.8747162959600545,0.7135724012709941,0.9142078983204721,0.7464724624487938,0.7432638535841383,0.7460018814675446,0.6603951081843838,0.5474353154788925,0.7026781661370858,0.2115297321833863,0.2333182024512029,0.25329096686336816,0.6772872098315885,0.9044229791560753,0.7460018814675446,0.6603951081843838,1,69.925,198.8,30.8,73.901,18.2,1.552,4.4719999999999995,34.0,120.4,7.040000000000001,4.305999999999999,4.492
Cameron Davis - 72376,2024,1.94,-6.31,0.9,4.81,3,0.5224693599636859,0.519291874716296,0.3041307308216069,0.6118928733545166,0.3359055832955061,0.7994542974079127,0.2787543947764942,0.3569667077681874,0.36744759556103573,0.5601452564684521,0.5506128007262824,0.41125737630503856,0.9736722650930549,0.5174761688606446,0.8511606736458808,0.501779359430605,0.5202257761053621,0.40921919096895576,0.38039037675896503,0.28869723104857015,0.18928733545165682,0.0,0.3109396277802996,0.6772872098315885,0.1103202846975089,0.5202257761053621,0.40921919096895576,1,71.75,216.4,30.9,74.5,17.2,1.58,4.572,32.1,119.2,7.074,4.23,4.542
Isaiah Augustave - 172398,2024,1.9,-1.2,1.35,3.26,2,0.3477076713572401,0.8433953699500681,0.19972764412165228,0.4457557875624149,0.9110304130730822,0.19326966803092316,0.13862380713209443,0.16276202219482122,0.08138101109741061,0.436677258284158,0.7498865183840218,0.2555605991829324,0.4212437585111212,0.8951429868361326,0.17114246700045516,0.2669039145907473,0.5653809971777987,0.658513640639699,0.23831139355424422,0.8847026781661371,0.19518837948252382,0.49750340444847935,0.8592827961870178,0.33909877105143377,0.15912557193695984,0.5653809971777987,0.658513640639699,1,70.7,216.8,30.575,74.375,21.0,1.5380000000000003,4.513999999999999,32.6,118.0,7.184,4.3759999999999994,4.508
Jeremy Payne - 183837,2024,1.87,-0.52,1.58,3.4,1,0.29550612800726284,0.9736722650930549,0.10258738084430322,0.7389922832501135,0.14798002723558784,0.6498408367439745,0.8694123556002009,0.8267570900123304,0.8212083847102343,0.253744893327281,0.9219246482069905,0.082614616432138,0.5329096686336814,0.1230140717203813,0.4724624487938097,0.7147941026944585,0.6698024459078081,0.638758231420508,0.5052201543349978,0.9850204266908761,0.23195642305946437,0.843849296413981,0.30549251021334545,0.783340919435594,0.938485002541942,0.6698024459078081,0.638758231420508,1,69.85,208.0,30.4,74.075,18.2,1.61,4.6160000000000005,32.8,116.4,7.168000000000001,4.288,4.459999999999999
BJ Harris - 146874,2024,1.82,-1.75,0.54,2.1,1,0.5946436677258284,0.5905583295506128,0.4416704493871993,0.34589196550158874,0.548797094870631,0.8863119599818099,0.8287292817679558,0.840937114673243,0.7651048088779285,0.47299137539718566,0.4416704493871993,0.31139355424421244,0.2410349523377213,0.39037675896504764,0.7737824305871643,0.6614133197763091,0.6876763875823142,0.5663217309501412,0.7825692237857467,0.7280980481162052,0.6409441670449387,0.5787562414888788,0.7190195188379482,0.9208010923987255,0.9156075241484494,0.6876763875823142,0.5663217309501412,0,70.2,219.4,30.9,74.15,20.0,1.6260000000000001,4.608,35.4,118.6,7.220000000000001,4.2780000000000005,4.524
Corey Kiner - 86392,2024,1.8,0.41,3.89,9.68,4,0.8311393554244212,0.8188833408987743,0.6214253290966864,0.34226055379028597,0.6454834316840672,0.12050932241928149,0.48568558513309895,0.4241676942046856,0.5067817509247842,0.8738084430322288,0.9391738538356786,0.7975487970948706,0.601906491148434,0.861552428506582,0.22303140646335912,0.8220640569395018,0.4355597365945437,0.7770460959548448,0.716749886518384,0.32546527462551067,0.525192918747163,0.3404448479346346,0.259645937358148,0.12699135184342286,0.4255210981189629,0.4355597365945437,0.7770460959548448,1,68.625,209.0,30.5,75.5,19.0,1.59,4.57,34.5,125.0,7.031999999999999,4.294,4.53
Nolan Ray - 170203,2024,1.8,-0.62,2.15,4.9,1,0.47798456650022697,0.9655015887426237,0.41761234679981846,0.2401270994098956,0.9564230594643668,0.4038199181446112,0.11099949773982923,0.1220715166461159,0.1935881627620222,0.3822060826146164,0.9133000453926464,0.29187471629596007,0.18338629142078983,0.876078075351793,0.29449248975876197,0.07676664972038638,0.10630291627469426,0.1636876763875823,0.6895142986836132,0.9795733091239219,0.6177939173853836,0.4643667725828416,0.9700408533817522,0.6108329540282204,0.31875953228266396,0.10630291627469426,0.1636876763875823,1,70.525,209.4,31.1,74.275,18.2,1.57,4.512,33.0,118.0,7.198,4.382000000000001,4.496
Antwain Littleton - 144892,2024,1.7,-6.76,-0.17,5.0,3,0.5224693599636859,0.5733091239219247,0.08079891057648661,0.4643667725828416,0.610531093962778,0.3083219645293315,0.1125062782521346,0.25462392108508014,0.21023427866831074,0.4888788016341353,0.6318656377666818,0.2029051293690422,0.796187017703132,0.813890149795733,0.4260355029585799,0.44585663446873414,0.37064910630291625,0.3847601128880527,0.6504766227871085,0.5973672265093055,0.07035860190649115,0.22106218792555607,0.45528824330458467,0.23668639053254437,0.10879511947127606,0.37064910630291625,0.3847601128880527,0,71.775,234.8,31.15,75.05,20.6,1.544,4.532,34.8,120.8,7.086,4.242,4.574
Arnold Barnes - 169972,2024,1.59,-3.74,0.17,4.75,1,0.5819337267362688,0.5061280072628235,0.46209714026327736,0.8679073990013618,0.4026327734906945,0.1855388813096862,0.7167252636865896,0.7207151664611591,0.6183723797780518,0.4607353608715388,0.37448933272809803,0.32410349523377213,0.6758965047662279,0.2850658193372674,0.1406463359126081,0.5200813421453991,0.5061147695202258,0.42521166509877706,0.7730367680435769,0.6690876078075352,0.6559237403540626,0.908760780753518,0.6096232410349524,0.3732362312243969,0.8535841382816471,0.5061147695202258,0.42521166509877706,0,72.675,242.8,31.95,76.625,20.2,1.6480000000000001,4.752000000000001,31.5,115.4,7.202,4.368,4.572
Aaron Young - 97161,2024,1.38,-6.83,1.15,7.36,4,0.48660916931457104,0.5469813890149796,0.13436223331820246,0.5056740807989106,0.4861552428506582,0.6498408367439745,0.1567051732797589,0.13625154130702835,0.22626387176325524,0.7975487970948706,0.672719019518838,0.39627780299591464,0.8883340898774399,0.625510667271902,0.7965407373691398,0.49211997966446364,0.6904985888993415,0.3951081843838194,0.23831139355424422,0.35497049477984566,0.02723558783477077,0.0,0.45528824330458467,0.4906690942193901,0.22369089984748347,0.6904985888993415,0.3951081843838194,0,71.225,216.8,31.026,73.901,18.8,1.544,4.523999999999999,34.0,120.4,7.106,4.294,4.542
Rodrigues Clark - 101068,2024,1.37,-8.69,-1.87,3.29,5,0.5851112119836587,0.6123467998184294,0.5383567862006355,0.2546527462551067,0.45528824330458467,0.16189176898590268,0.4826720241084882,0.4568434032059186,0.48643649815043155,0.6786200635497049,0.7730367680435769,0.8747162959600545,0.4634589196550159,0.5115751248297776,0.24761037778789258,0.6293848500254194,0.5653809971777987,0.658513640639699,0.029505220154335,0.4098955969133,0.23558783477076714,0.20517476168860643,0.2746255106672719,0.023668639053254437,0.3157092018301983,0.5653809971777987,0.658513640639699,0,72.425,234.6,31.7,75.675,19.6,1.5539999999999998,4.537999999999999,34.3,122.0,7.144,4.278,4.582000000000001
